time,speed
353.042,0.06603799849016877
354.033,0.08098280901010817
355.023,0.069958471302208
356.081,0.06546208660875757
357.138,0.0630391125657776
358.081,0.08655386812016054
359.395,0.05412445958664018
360.129,0.015132781415654842
361.026,0.06782014103247615
362.034,0.22728130326462664
363.09,0.1390764953013577
364.082,0.1168843049200882
365.042,0.04892401320946943
366.034,0.04555857146354747
367.042,0.06928304757876624
368.034,0.06028393510128088
369.177,0.009717812902278467
370.034,0.03887534515086571
371.041,0.061615521404610026
372.034,0.07352368866989656
373.138,0.08782829861459726
374.129,0.08527394582435945
375.025,0.046378718454737525
376.034,0.0504427301894857
377.089,0.08422718828591587
378.033,0.03637159035496308
379.074,0.026612444729594335
380.034,0.03471081332564313
381.138,0.06083033299027358
382.034,0.07664013635449549
383.026,0.037507118837480306
384.082,0.050312372565685735
385.138,0.07362899852156982
386.034,0.10369602791246263
387.025,0.03523577877362276
388.082,0.08440753025202555
389.177,0.05461339290073188
390.034,0.06883177896598873
391.09,0.09180432674745022
392.033,0.09725734911526304
393.091,0.09901320732894187
394.033,0.13645213431697337
395.09,0.12571881484092348
396.083,0.12944401941235578
397.025,0.11549895438026432
398.033,0.1308080900809388
399.025,0.11354142895638514
400.033,0.026984130503332794
401.137,0.022489767156087647
402.082,0.026273759725206985
403.026,0.03529255345310912
404.034,0.019775681415148218
405.074,0.03183167114027532
406.082,0.03464152469994954
407.09,0.042505922068872534
408.033,0.04388247298428967
409.138,0.06075575726628983
410.082,0.07111770443131404
411.09,0.06660229398314334
412.033,0.0625544367510336
413.138,0.07034232235708295
414.082,0.06248817143555144
415.026,0.07398020501168247
416.034,0.06568440052664651
417.026,0.07040051944825776
418.082,0.05875647082470635
419.074,0.06674382752719848
420.082,0.07471204004788709
421.09,0.057473850808160316
422.177,0.05329681733072532
423.137,0.04152893539417514
424.033,0.04781916168717058
425.026,0.05592880661890578
426.034,0.15812459655310526
427.073,0.14693787271801884
428.226,0.08058251249971543
429.329,0.024660020444244878
430.129,0.02491736044239242
431.089,0.04892860309224784
432.129,0.010680250141638798
433.137,0.052708198219883116
434.034,0.07785653417799959
435.139,0.09942129038416497
436.13,0.051346630173692044
437.026,0.07492757846417833
438.034,0.06660229051306525
439.026,0.06767652134427123
440.13,0.0682153377613353
441.074,0.06572757537351466
442.034,0.06463211596072779
443.234,0.06176865679707737
444.081,0.0642266897291202
445.139,0.06900663873655223
446.13,0.047393595440169994
447.026,0.05929672340371695
448.081,0.0636351765700213
449.122,0.048880416402363215
450.033,0.029857303605978432
451.026,0.04014881912774658
452.13,0.048124877211814424
453.234,0.04093668792720827
454.176,0.08300579741591523
455.073,0.07655469601746016
456.129,0.05317290107723728
457.026,0.08716996769751482
458.082,0.06311057103625012
459.074,0.08957629651702248
460.082,0.09951304889986179
461.074,0.10077333332398311
462.082,0.11140988817384821
463.026,0.08421038956542397
464.034,0.04703673331904655
465.026,0.09559077838603695
466.13,0.012546899740707091
467.074,0.014673492917097663
468.034,0.04892400888546754
469.074,0.08029266235321528
470.177,0.018072426177780147
471.026,0.03203769256817097
472.275,0.011090294294635993
473.074,0.056563332466640345
474.225,0.023631624936747794
475.282,0.010508476629415672
476.034,0.04431167613425406
477.073,0.06463588776595057
478.377,0.028533021535056376
479.283,0.012259890570634441
480.131,0.03929526079931482
481.027,0.08726725572722908
482.082,0.12731125457407916
483.074,0.027419356833835316
484.225,0.04119289889958862
485.026,0.04645076313897556
486.033,0.0593859607873516
487.025,0.05129487107806662
488.034,0.008202411902539909
489.282,0.03329754146408654
490.082,0.07018822876235718
491.182,0.06242687601563462
492.034,0.10829020384236392
493.122,0.09678866164343004
494.034,0.07798195056699253
495.074,0.10403220269313256
496.082,0.09724471633380245
497.074,0.13035375310643543
498.034,0.13931000490189654
499.026,0.10258972965547497
500.081,0.044522706918891854
501.074,0.04474304368511838
502.034,0.19410756474941504
503.026,0.21131781409666833
504.034,0.15772739529379728
505.074,0.10798189165450646
506.129,0.10694340207934147
507.026,0.08295888547823088
508.082,0.107780097842033
509.026,0.09772937020937843
510.034,0.019775680902404558
511.026,0.02009464431334876
512.082,0.03935164064325416
513.026,0.07882851791464335
514.034,0.07757089354430331
515.026,0.09774439576945458
516.034,0.06414232651909003
517.026,0.06517687755121404
518.034,0.08604223188910051
519.026,0.08901747006410991
520.033,0.11060825572985548
521.122,0.10451403510801688
522.033,0.10409007164743926
523.026,0.06711456600286894
524.129,0.06059228339346768
525.177,0.03179024037363918
526.033,0.04011072594607566
527.121,0.050000010343898456
528.13,0.041184671392875086
529.074,0.025112832310028255
530.033,0.06331161091154433
531.025,0.1480491780156468
532.034,0.09714834171077978
533.042,0.11895324457845521
534.377,0.050304634663234295
535.123,0.06822615557617173
536.131,0.034641525564475584
537.026,0.027741567661700498
538.035,0.026957387598551857
539.138,0.06041010098902903
540.273,0.04138454634312198
541.073,0.04650882653647435
542.033,0.03875735437919815
543.073,0.04272100259780972
544.034,0.06030332972523651
545.176,0.041517536638072165
546.034,0.032288526894833545
547.026,0.043191503110495466
548.035,0.16917747273250197
549.026,0.07047156233667244
550.035,0.1128005800858653
551.026,0.17323300254165402
552.035,0.05491289425461475
553.075,0.04516062917600196
554.13,0.022470628589651643
555.027,0.04776585289685799
556.082,0.08010093014329883
557.027,0.11786509403741985
558.034,0.11770860651871948
559.026,0.18223428730485713
560.034,0.16528959361380602
561.026,0.14338616938813678
562.034,0.04703673222380443
563.025,0.07176542836854688
564.034,0.05743458724925118
565.074,0.039789583988603223
566.13,0.04447637256373755
567.074,0.09354377779279899
568.034,0.10603481553318941
569.074,0.08490896833404919
570.018,0.10271444939313178
571.027,0.1748233991257786
572.034,0.05276053987513261
573.074,0.09583599964410075
574.034,0.11752634821338942
575.074,0.06715126121157246
576.018,0.07851947959689468
577.074,0.1659601122368385
578.017,0.1619195557215847
579.074,0.17045994529597047
580.034,0.15940787553922026
581.027,0.19517401215232036
582.034,0.17538298540612535
583.177,0.11313292268385211
584.081,0.06863588371168589
585.073,0.07472015779130867
586.033,0.04892401909505549
587.026,0.14754889885636666
588.033,0.18854213561438724
589.027,0.11424167064176079
590.034,0.0810327845121279
591.026,0.08711532464690191
592.034,0.21939795762459374
593.026,0.17683556694397445
594.034,0.13414798474250056
595.026,0.2426984094596286
596.018,0.1581591979702509
597.026,0.1752089836310544
598.034,0.13267619974287903
599.073,0.14324180962695707
600.018,0.18640937134428262
601.026,0.14418203256039616
602.017,0.06929320043614023
603.026,0.21772601709456738
604.083,0.2174460428393106
605.074,0.1304852881934225
606.018,0.09154490172734371
607.025,0.04664494054040019
608.065,0.038334394305658485
609.025,0.04310537724223678
610.018,0.0594046522501686
611.026,0.08210548033254376
612.53,0.07234042058979
613.026,0.06718222153630325
614.13,0.060355373298792654
615.122,0.025028930062597002
616.034,0.03764778632499056
617.122,0.04357814894803246
618.082,0.03470434031660183
619.074,0.0625471997551379
620.082,0.0666022799988451
621.073,0.06723747259208704
622.034,0.0695455506958003
623.074,0.10353222992914207
624.065,0.04784361916208904
625.073,0.07055509977507271
626.13,0.06907191770768445
627.026,0.06924868781395356
628.13,0.04254660887324268
629.026,0.09107142953595838
630.018,0.027419354355080246
631.026,0.7747900761065251
632.019,2.2905397102627134
633.027,3.014388046573027
634.017,3.7057971051592467
635.025,3.116153014132686
636.017,2.338081935226445
637.026,1.3932152182383009
638.018,0.945724592537168
639.026,0.15448861846752052
640.015,0.047493945305106075
641.074,0.13512435320991958
642.018,0.141170393641352
643.026,0.18544024550940863
644.13,0.14165119666207474
645.026,0.09960297929389546
646.019,0.07493872516464785
647.219,0.037661754421843684
648.018,0.03467281288154012
649.026,0.22202466514331942
650.018,0.1822342975221941
651.026,0.17934168975990256
652.017,0.14784668433350723
653.025,0.16462861191766393
654.019,0.26454301443270334
655.026,0.1772478036245373
656.018,0.19034962226373456
657.026,0.6762272512389174
658.018,0.13295116729514994
659.122,0.05510388731881447
660.018,0.522257518962336
661.026,4.495633960029291
662.019,11.191158346407196
663.025,12.12712249978653
664.019,8.560490097968925
665.026,6.728342723890112
666.018,9.515801128465002
667.027,14.420282334569322
668.018,17.36750513902265
669.026,16.34568637008908
670.018,16.223585069328873
671.025,15.22273160648806
672.018,11.923749295880055
673.025,8.996742051156833
674.018,10.231204669521258
675.025,12.341345185219264
676.017,10.266750451791477
677.026,7.159164688195349
678.018,7.9320131925074335
679.026,12.983364157086843
680.017,17.871616288528568
681.026,15.533314368252075
682.018,11.720128760317474
683.026,14.009833376552091
684.018,18.374308600818186
685.026,20.154259002296477
686.018,17.642534589446473
687.026,17.583788589458386
688.017,17.2912746494095
689.026,11.83711319211628
690.017,12.673742788696751
691.026,14.233576587311646
692.017,18.11297129457712
693.026,17.62171207369692
694.017,13.90181104899495
695.026,12.999174472479082
696.017,13.952369996513488
697.025,16.118209538240023
698.017,19.136834332114947
699.01,17.592691804130506
700.05,18.754157370630097
701.042,18.210161555169098
702.05,17.710865258205907
703.041,17.657526826997618
704.05,13.508535509507352
705.041,11.723526483307332
706.034,12.018550736595248
707.042,15.594755035599041
708.05,19.61474435365686
709.041,21.441327112893525
710.05,16.36245696627005
711.041,13.964489078505668
712.05,14.084263532452786
713.042,16.931072995938663
714.002,19.633114589703567
715.042,23.054912160126424
716.001,25.4172742279922
717.042,28.302735949038983
718.001,21.084069653856034
719.042,13.949477245602361
720.002,10.234995205898883
721.041,7.247536972491143
722.002,5.705179237282346
723.042,5.728478921290198
724.034,4.792514973619545
725.042,3.6616251974688705
726.05,1.9550386670924025
727.089,0.33361238355488254
728.097,0.07886370104540064
729.041,0.09453842029110567
730.05,0.06605031065606935
731.042,0.045558572917392924
732.194,0.039230993051328364
733.09,0.10821705204720364
734.003,0.12137377954983762
735.042,0.043497693301860506
736.193,0.04119290414859757
737.042,0.05584573974264287
738.097,0.042113594811726225
739.09,0.045512693136803666
740.003,0.06068689057858125
741.043,0.07163465069262712
742.05,0.08769153028257616
743.042,0.48147870406643684
744.003,1.9109053026118974
745.042,3.513617665565948
746.05,3.7217465723034215
747.041,3.1384990344952244
748.033,2.594759245249376
749.041,1.5728835081845014
750.033,0.2015094539568098
751.042,0.14329893147105213
752.05,0.17242210707762176
753.042,0.1251450792419685
754.05,0.11547503679754252
755.042,0.12713294326830823
756.002,0.10409826623576025
757.042,0.09609070729667217
758.034,0.07591731041108842
759.042,0.06660250333980774
760.194,0.06537324014873974
761.089,0.060782292808052474
762.034,0.07328991085578124
763.138,0.12546913854669556
764.05,0.11631271345462525
765.138,0.0500001391173135
766.034,0.059296837292638065
767.137,0.060866109741206605
768.081,0.07111792346522515
769.041,0.04152902391447854
770.033,0.15588691746525765
771.041,2.8246031184542084
772.034,7.409024688396438
773.041,13.77415005017478
774.034,10.443089472867113
775.041,6.990084157787322
776.05,9.312624097215854
777.042,14.771623478772124
778.05,18.455170168349692
779.042,20.446817959446687
780.05,19.170919602807675
781.042,13.53612936896694
782.033,10.405741086079624
783.041,10.689441699642714
784.05,12.427331265766526
785.042,11.050475915033395
786.034,7.847968652758035
787.041,10.1892621813857
788.033,16.147038536795936
789.042,18.51296258471742
790.034,14.293295466914117
791.041,14.374987220515143
792.05,18.731877136850688
793.042,21.284406066053425
794.049,19.06996690708049
795.041,18.139390233843002
796.034,17.77020498769809
797.042,12.900111947641657
798.033,11.958908288819085
799.042,14.195781199760273
800.034,18.52417251047046
801.042,19.132954359325883
802.05,13.906716662465573
803.042,13.279883425336111
804.033,13.827811282529158
805.041,16.533332540341643
806.001,19.307817910195066
807.041,18.43849435848633
808.033,19.307127181033476
809.041,17.469688793833637
810.033,15.781007825461256
811.042,15.849062705870619
812.034,15.922968209550453
813.042,11.038398428597812
814.034,11.742507184389499
815.043,15.191642349542303
816.05,19.945070421070607
817.042,22.005890302606534
818.034,17.238607547205863
819.042,14.942643963212006
820.002,14.937319936898742
821.041,17.563474767961253
822.034,20.925353237837246
823.042,23.10996388816461
824.033,26.171417346883036
825.042,27.241752721439493
826.049,21.082108243909257
827.042,15.24905940685253
828.034,11.531547714817966
829.042,7.755506859233559
830.033,6.570299343338946
831.042,6.009236620120465
832.034,5.583792051596336
833.042,4.938369086278002
834.034,4.6811893941400085
835.042,4.247459038360966
836.034,3.9707065114244453
837.042,3.4676657212277098
838.034,1.8385116599001545
839.043,0.22902064612739217
840.034,0.09254612269037438
841.041,0.08292348814982474
842.146,0.07754889000852251
843.138,0.07508641460409439
844.035,0.07484367093030223
845.041,0.0748601921250069
846.148,0.08757445643457953
847.043,0.0890896872753533
848.033,0.0876063016278576
849.042,0.0960973899741695
850.145,0.07397974588805938
851.089,0.06572728230953977
852.146,0.0469793294215561
853.042,0.06465774830016388
854.033,0.06681083123645176
855.186,0.06531600707436117
856.034,0.03928782550595876
857.042,0.057473554315198495
858.033,0.033405416368909854
859.041,0.04250571792779282
860.193,0.05120533022975428
861.185,0.020094574480090867
862.034,0.023479171858232138
863.041,0.253688386288689
864.034,0.8277659144663995
865.042,1.4773608227362902
866.033,1.841306276435229
867.042,1.9911803527915626
868.033,1.8989150264669103
869.042,1.8580424598171652
870.034,1.8635364123874387
871.042,1.789428747433258
872.034,1.6958795859910822
873.042,1.671523733904167
874.033,1.7321502019590354
875.042,1.6857606093083233
876.034,1.6938402732885922
877.042,1.6713005804926742
878.033,1.6511930863922684
879.042,1.6480734733562044
880.034,1.6869333863978175
881.042,1.5835676950315862
882.034,1.54151873451896
883.042,1.5441238112270859
884.033,1.673250354083098
885.042,1.6749414367707764
886.034,1.7070427191316286
887.041,1.6734060634095664
888.034,1.6832204261836947
889.042,1.6904481405303642
890.034,1.7869364002110792
891.042,1.7548920931452185
892.034,2.0430995795515523
893.042,2.1660177367611757
894.034,2.1836775097285592
895.042,2.402559838957359
896.034,2.9004649674855294
897.042,3.168174296570141
898.034,3.3413139472977056
899.041,3.26908916220883
900.034,3.314382740403655
901.041,3.224228784721322
902.034,3.235101946615536
903.042,2.9752245327658935
904.034,2.904362007662566
905.042,2.740486177707773
906.034,2.6382914262315618
907.042,2.410279578251085
908.034,2.3877819486853595
909.042,2.032743176091006
910.034,1.250639346266525
911.042,0.1581228321133949
912.034,0.06254620075271745
913.042,0.20555551351285725
914.034,0.21720221339001813
915.089,0.10675942485378816
916.034,0.09939974459391897
917.042,0.12555358164341412
918.033,0.16956569604201618
919.041,0.10579373589355134
920.242,0.057176936975555814
921.041,0.05656330914583931
922.13,0.10249842946246629
923.041,0.12722595373343584
924.082,0.07234232758448647
925.042,0.07214420428565027
926.034,0.04018877772477956
927.041,0.03308423932237663
928.033,0.06517657064883718
929.042,0.07346014905721719
930.242,0.06958570727288724
931.09,0.02927858463811205
932.081,0.1165898458797465
933.042,0.0827206660019168
934.081,0.1321838328198216
935.137,0.040573128227535435
936.033,0.08148233229229995
937.09,0.09173302560463904
938.034,0.06572650867312317
939.09,0.035233834874797275
940.129,0.026663498002675513
941.138,0.0346066108950705
942.034,0.07664006884775672
943.138,0.02248934705582751
944.034,0.03694678532393827
945.025,0.033618393638794104
946.13,0.03015007152074962
947.09,0.07153073029651372
948.082,0.08996398466311027
949.042,0.049388467710106417
950.083,0.07709240476096725
951.043,0.06463106924833287
952.034,0.043234333843160756
953.042,0.12828404234199867
954.082,0.14088077628672152
955.042,0.07408270004058445
956.13,0.021789028745916587
957.089,0.01158233930199811
958.337,0.02751181944804106
959.329,0.03337128949862245
960.034,0.04870177398911216
961.138,0.04254622108571112
962.081,0.05875582949727351
963.089,0.06414201990804537
964.194,0.05014185255595585
965.041,0.0879567761405777
966.034,0.11676570849304722
967.09,0.10753323404610193
968.034,0.10587656748431291
969.025,0.08098202629441616
970.034,0.07235695469039417
971.09,0.07054866123495965
972.193,0.05253982082195121
973.09,0.0926534204650156
974.13,0.07991357502603325
975.09,0.12347116308330473
976.034,0.11155284713068231
977.09,0.09282420798254475
978.034,0.07058437468452694
979.026,0.06716900178661668
980.081,0.026259120313530917
981.138,0.044433649714020536
982.081,0.03945591502187718
983.026,0.03633306977946054
984.082,0.022449303067929773
985.042,0.02469423267559686
986.082,0.07020015586371353
987.026,0.044020187173615756
988.034,0.06812450478423093
989.042,0.06662369135725507
990.033,0.05134570878969275
991.177,0.024216234985586182
992.081,0.04739514756257759
993.025,0.1055806641496746
994.033,0.06660106738809464
995.281,0.018995563430426125
996.177,0.02645810582720412
997.233,0.0
998.082,0.03924125236833511
999.09,0.06414201514435035
1000.194,0.04294649203797661
1001.042,0.02927857581518753
1002.13,0.02499960908322767
1003.043,0.05573230664741545
1004.13,0.06928090001724324
1005.09,0.024694232487111792
1006.13,0.04516444573869019
1007.138,0.013741751652024195
1008.082,0.0350681259210569
1009.025,0.049805264942914214
1010.082,0.0405347331031251
1011.025,0.057687328018373306
1012.034,0.05741580131264339
1013.282,0.04726582984555589
1014.034,0.07844116288856012
1015.042,0.05047975843391296
1016.033,0.047392901003031555
1017.026,0.03746921216644669
1018.082,0.03306634780114595
1019.09,0.05747276017602113
1020.13,0.047746602215592515
1021.026,0.024793443514261427
1022.034,0.08815446863717528
1023.138,0.11523133420106124
1024.034,0.1190179244675034
1025.026,0.09772555644052253
1026.034,0.06812450412706379
1027.073,0.07855646823475473
1028.129,0.035233833773198976
1029.09,0.06030324762397348
1030.034,0.05022555793755246
1031.074,0.15274268127936694
1032.034,0.3754011423557706
1033.024,0.46106837789952354
1034.035,0.43238591945481847
1035.026,0.2100488388227888
1036.082,0.1004512514827241
1037.026,0.12863414073541482
1038.081,0.09188983353461688
1039.026,0.06328137725410482
1040.033,0.09628779569314898
1041.025,0.09881287112275938
1042.034,0.13071078907484956
1043.09,0.10245569842027441
1044.034,0.13270627041996086
1045.026,0.07510019743718963
1046.081,0.071382339925512
1047.026,0.05863148277039728
1048.034,0.26488143459329033
1049.026,0.8110689040625969
1050.034,0.949543057431258
1051.026,1.1186325591021764
1052.034,1.1221036183604882
1053.025,1.0814104368821646
1054.034,0.8792838651668107
1055.025,0.6769169650199974
1056.034,0.20117604439062775
1057.027,0.9174012097449071
1058.035,1.4994474088187073
1059.025,1.6138880409123049
1060.034,1.6104206109919543
1061.025,1.7047917098712602
1062.033,1.6479104901766213
1063.025,1.5956750129254327
1064.033,1.4932414753471595
1065.025,1.5487235475008345
1066.034,1.5683059706734397
1067.025,1.5011314874200226
1068.033,1.5417778393838997
1069.025,1.6683329199192283
1070.033,1.5622610907171708
1071.025,1.5537630389232207
1072.034,1.5773304536901043
1073.026,1.6298248024911284
1074.034,1.4130726896402843
1075.026,1.2810617835981963
1076.034,0.9865095466807944
1077.026,0.1147335774384095
1078.322,0.049888249498189735
1079.026,0.052850759883088384
1080.13,0.055103709394142934
1081.074,0.07533834581223567
1082.035,0.07400561710316328
1083.026,0.07176528586061501
1084.034,0.05570493434203309
1085.178,0.03883728230631868
1086.082,0.06211346640384509
1087.025,0.05889428877834615
1088.034,0.02695698537351537
1089.074,0.13975250579821938
1090.033,0.06331108800064658
1091.177,0.10950588854252172
1092.033,0.03236376291836633
1093.074,0.23487443664134744
1094.034,0.4281869265001074
1095.026,0.4258145306451923
1096.034,0.41881420612346903
1097.026,0.35869355345658116
1098.034,0.2644634027535389
1099.074,0.20308077669334995
1100.034,0.17376808931356616
1101.026,0.08013564429011813
1102.034,0.12070335459077251
1103.073,0.07133908599566345
1104.033,0.1351872599487787
1105.025,0.07835378784885598
1106.082,0.10655743944644688
1107.025,0.13284700454948148
1108.082,0.14719486318273597
1109.026,0.10271379336224234
1110.033,0.08975984978836822
1111.026,0.08369600465224052
1112.034,0.07961627900224369
1113.025,0.09309389508765172
1114.033,0.11073491655390372
1115.026,0.08892713748702709
1116.081,0.1098605193080421
